user_id,movie_id,rating,timestamp,title,year
55,1016,0.2,878176005,Con Air (1997),1997.0
318,941,0.8,884497715,With Honors (1994),1994.0
342,12,1.0,874984315,"Usual Suspects, The (1995)",1995.0
846,8,0.8,883947861,Babe (1995),1995.0
269,231,0.2,891451013,Batman Returns (1992),1992.0
485,538,0.6,891040560,Anastasia (1997),1997.0
285,194,0.8,890595777,"Sting, The (1973)",1973.0
521,257,0.6,884476035,Men in Black (1997),1997.0
627,55,0.8,879531301,"Professional, The (1994)",1994.0
457,83,1.0,882396487,Much Ado About Nothing (1993),1993.0
747,596,1.0,888640437,"Hunchback of Notre Dame, The (1996)",1996.0
278,301,0.4,891294980,In & Out (1997),1997.0
130,761,0.6,876251650,Nick of Time (1995),1995.0
91,56,0.2,891439057,Pulp Fiction (1994),1994.0
870,943,0.4,879714310,Killing Zoe (1994),1994.0
246,232,0.6,884923073,Young Guns (1988),1988.0
456,71,0.6,881374710,"Lion King, The (1994)",1994.0
614,288,0.4,879463630,Scream (1996),1996.0
269,1074,0.2,891448697,Reality Bites (1994),1994.0
472,419,0.8,875982337,Mary Poppins (1964),1964.0
549,118,0.8,881672479,Twister (1996),1996.0
940,474,0.6,885921687,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963.0
279,804,0.8,875744416,Jimmy Hollywood (1994),1994.0
554,951,0.6,876369840,"Indian in the Cupboard, The (1995)",1995.0
812,358,0.6,877625461,Spawn (1997),1997.0
406,72,0.6,880131954,"Mask, The (1994)",1994.0
515,315,0.8,887658604,Apt Pupil (1998),1998.0
85,813,0.8,879452664,"Celluloid Closet, The (1995)",1995.0
535,591,0.8,879617977,Primal Fear (1996),1996.0
121,937,0.8,891389924,"Thousand Acres, A (1997)",1997.0
913,656,0.6,881726004,M (1931),1931.0
854,283,0.6,882812492,Emma (1996),1996.0
488,134,0.4,891294707,Citizen Kane (1941),1941.0
144,588,0.8,888105549,Beauty and the Beast (1991),1991.0
85,516,0.8,879454272,Local Hero (1983),1983.0
929,318,0.8,879640225,Schindler's List (1993),1993.0
908,434,0.8,879723128,Forbidden Planet (1956),1956.0
296,256,1.0,884196741,When the Cats Away (Chacun cherche son chat) (1996),1996.0
224,356,0.8,888103840,"Client, The (1994)",1994.0
456,772,0.8,881373228,Kids (1995),1995.0
699,309,0.6,882000505,Deceiver (1997),1997.0
601,157,0.6,876349716,Platoon (1986),1986.0
727,168,1.0,883710152,Monty Python and the Holy Grail (1974),1974.0
326,210,0.6,879874964,Indiana Jones and the Last Crusade (1989),1989.0
198,1245,0.8,884205317,Gridlock'd (1997),1997.0
542,509,0.8,886532209,My Left Foot (1989),1989.0
343,48,0.6,876405697,Hoop Dreams (1994),1994.0
18,286,1.0,880129305,"English Patient, The (1996)",1996.0
194,399,0.4,879528454,"Three Musketeers, The (1993)",1993.0
642,384,1.0,886131546,Naked Gun 33 1/3: The Final Insult (1994),1994.0
303,33,0.8,879468021,Desperado (1995),1995.0
52,531,1.0,882922833,Shine (1996),1996.0
164,370,1.0,889402443,Mary Reilly (1996),1996.0
874,654,1.0,888633311,Chinatown (1974),1974.0
43,88,1.0,883955702,Sleepless in Seattle (1993),1993.0
6,199,0.8,883601203,"Bridge on the River Kwai, The (1957)",1957.0
694,419,0.8,875729907,Mary Poppins (1964),1964.0
276,71,0.8,874792870,"Lion King, The (1994)",1994.0
264,269,1.0,886121456,"Full Monty, The (1997)",1997.0
98,210,0.8,880498968,Indiana Jones and the Last Crusade (1989),1989.0
592,892,0.2,882607690,Flubber (1997),1997.0
854,117,0.6,882812755,"Rock, The (1996)",1996.0
145,631,0.8,885557626,"Crying Game, The (1992)",1992.0
758,197,0.6,881975687,"Graduate, The (1967)",1967.0
870,704,0.6,879714532,"House of the Spirits, The (1993)",1993.0
649,181,0.8,891440309,Return of the Jedi (1983),1983.0
833,645,0.6,875039416,Paris Is Burning (1990),1990.0
891,471,1.0,891639941,Courage Under Fire (1996),1996.0
894,902,0.6,890409704,"Big Lebowski, The (1998)",1998.0
217,685,1.0,889069782,Executive Decision (1996),1996.0
697,751,1.0,882622481,Tomorrow Never Dies (1997),1997.0
735,276,0.8,876698796,Leaving Las Vegas (1995),1995.0
343,72,1.0,876407706,"Mask, The (1994)",1994.0
347,7,0.8,881652590,Twelve Monkeys (1995),1995.0
342,4,0.8,874984395,Get Shorty (1995),1995.0
896,161,0.6,887159302,Top Gun (1986),1986.0
142,89,0.6,888640489,Blade Runner (1982),1982.0
660,56,0.2,891265453,Pulp Fiction (1994),1994.0
405,1437,0.2,885547557,House Party 3 (1994),1994.0
311,715,0.4,884365746,To Die For (1995),1995.0
308,365,0.6,887739915,Powder (1995),1995.0
940,272,0.8,884801316,Good Will Hunting (1997),1997.0
752,904,0.8,891207845,Ma vie en rose (My Life in Pink) (1997),1997.0
694,617,0.8,875728181,"Blue Angel, The (Blaue Engel, Der) (1930)",1930.0
104,270,0.8,888442337,Gattaca (1997),1997.0
22,230,0.8,878888026,Star Trek IV: The Voyage Home (1986),1986.0
49,55,0.8,888068057,"Professional, The (1994)",1994.0
291,188,0.6,874835198,Full Metal Jacket (1987),1987.0
304,300,1.0,884968415,Air Force One (1997),1997.0
46,7,0.8,883616155,Twelve Monkeys (1995),1995.0
823,374,0.2,878438733,Mighty Morphin Power Rangers: The Movie (1995),1995.0
283,625,0.6,879298007,"Sword in the Stone, The (1963)",1963.0
929,32,0.6,880817818,Crumb (1994),1994.0
381,1400,0.6,892697394,Picture Bride (1995),1995.0
656,338,0.6,892319359,Bean (1997),1997.0
229,258,0.4,891632040,Contact (1997),1997.0
640,55,1.0,874777765,"Professional, The (1994)",1994.0
254,405,0.6,886471522,Mission: Impossible (1996),1996.0
548,17,0.6,891044596,From Dusk Till Dawn (1996),1996.0
374,125,1.0,880393424,Phenomenon (1996),1996.0
933,550,0.2,874939185,Die Hard: With a Vengeance (1995),1995.0
162,179,0.6,877636794,"Clockwork Orange, A (1971)",1971.0
482,988,0.8,887643499,"Beautician and the Beast, The (1997)",1997.0
790,41,0.6,885158235,Billy Madison (1995),1995.0
34,1024,1.0,888602618,Mrs. Dalloway (1997),1997.0
422,477,0.8,875130027,Matilda (1996),1996.0
499,183,0.8,885599718,Alien (1979),1979.0
373,1078,0.6,877105451,Oliver & Company (1988),1988.0
749,151,1.0,878846783,Willy Wonka and the Chocolate Factory (1971),1971.0
864,134,1.0,888887013,Citizen Kane (1941),1941.0
332,120,0.8,887938818,Striptease (1996),1996.0
319,306,0.8,879975504,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",1997.0
455,455,0.6,879111862,Jackie Chan's First Strike (1996),1996.0
747,44,0.4,888639437,Dolores Claiborne (1994),1994.0
443,286,1.0,883504521,"English Patient, The (1996)",1996.0
89,88,0.8,879459980,Sleepless in Seattle (1993),1993.0
380,423,0.6,885478218,E.T. the Extra-Terrestrial (1982),1982.0
691,98,0.8,875543281,"Silence of the Lambs, The (1991)",1991.0
42,756,1.0,881106420,Father of the Bride Part II (1995),1995.0
514,265,0.8,886190600,"Hunt for Red October, The (1990)",1990.0
305,49,0.6,886324962,I.Q. (1994),1994.0
747,428,0.6,888640046,Harold and Maude (1971),1971.0
806,702,0.6,882388795,Barcelona (1994),1994.0
481,210,0.8,885828165,Indiana Jones and the Last Crusade (1989),1989.0
566,136,0.8,881649621,Mr. Smith Goes to Washington (1939),1939.0
707,135,0.4,886286032,2001: A Space Odyssey (1968),1968.0
896,226,0.6,887160270,Die Hard 2 (1990),1990.0
64,392,0.6,889737542,"Man Without a Face, The (1993)",1993.0
462,328,1.0,886365773,Conspiracy Theory (1997),1997.0
456,818,0.6,881372114,Girl 6 (1996),1996.0
386,455,0.6,877654961,Jackie Chan's First Strike (1996),1996.0
805,501,1.0,881695560,Dumbo (1941),1941.0
568,286,0.6,877906547,"English Patient, The (1996)",1996.0
783,286,0.6,884326274,"English Patient, The (1996)",1996.0
804,33,0.8,879445975,Desperado (1995),1995.0
757,432,0.6,888467269,Fantasia (1940),1940.0
445,118,0.4,891200506,Twister (1996),1996.0
896,299,0.2,887235709,Hoodlum (1997),1997.0
497,758,0.4,879362292,Lawnmower Man 2: Beyond Cyberspace (1996),1996.0
932,89,1.0,891249586,Blade Runner (1982),1982.0
26,685,0.6,891371676,Executive Decision (1996),1996.0
367,250,1.0,876689824,"Fifth Element, The (1997)",1997.0
82,456,0.2,884714618,Beverly Hills Ninja (1997),1997.0
176,262,0.8,886047292,In the Company of Men (1997),1997.0
398,196,0.8,875746951,Dead Poets Society (1989),1989.0
454,530,0.4,881960174,"Man Who Would Be King, The (1975)",1975.0
271,188,0.4,885849087,Full Metal Jacket (1987),1987.0
439,1600,1.0,882893291,Guantanamera (1994),1994.0
846,127,1.0,883947911,"Godfather, The (1972)",1972.0
451,1296,0.6,879012685,Indian Summer (1996),1996.0
655,211,0.6,887428334,M*A*S*H (1970),1970.0
178,340,0.2,882823353,Boogie Nights (1997),1997.0
754,744,0.6,879452073,Michael Collins (1996),1996.0
650,665,0.4,891381819,Alien 3 (1992),1992.0
383,1005,0.6,891193072,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",1991.0
407,1090,0.4,876348799,Sliver (1993),1993.0
487,259,0.4,883441083,George of the Jungle (1997),1997.0
894,111,0.6,880416102,"Truth About Cats & Dogs, The (1996)",1996.0
293,1042,0.6,888907575,Just Cause (1995),1995.0
699,304,0.8,880695431,Fly Away Home (1996),1996.0
381,94,0.6,892697337,Home Alone (1990),1990.0
588,552,0.2,890031021,Species (1995),1995.0
453,143,0.4,888206053,"Sound of Music, The (1965)",1965.0
169,199,0.8,891359353,"Bridge on the River Kwai, The (1957)",1957.0
605,528,1.0,879424273,"Killing Fields, The (1984)",1984.0
353,343,0.4,891402636,Alien: Resurrection (1997),1997.0
373,497,0.6,877099317,Bringing Up Baby (1938),1938.0
784,346,0.8,891387077,Jackie Brown (1997),1997.0
257,224,0.8,879029717,Ridicule (1996),1996.0
747,997,0.6,888733480,Stuart Saves His Family (1995),1995.0
901,451,0.8,877132604,Grease (1978),1978.0
835,708,1.0,891035078,"Sex, Lies, and Videotape (1989)",1989.0
13,343,0.2,883670672,Alien: Resurrection (1997),1997.0
734,591,0.8,891022977,Primal Fear (1996),1996.0
345,325,0.2,884901497,Crash (1996),1996.0
221,485,0.4,875245265,My Fair Lady (1964),1964.0
406,425,0.6,884630617,Bob Roberts (1992),1992.0
625,517,0.6,891636079,Manhattan (1979),1979.0
833,234,0.6,875122884,Jaws (1975),1975.0
508,524,1.0,883767608,"Great Dictator, The (1940)",1940.0
940,317,0.8,885921577,In the Name of the Father (1993),1993.0
876,318,1.0,879428406,Schindler's List (1993),1993.0
294,222,0.8,877819353,Star Trek: First Contact (1996),1996.0
270,53,0.8,876956106,Natural Born Killers (1994),1994.0
479,201,0.8,879461142,Evil Dead II (1987),1987.0
135,54,0.6,879858003,Outbreak (1995),1995.0
682,352,0.2,888518424,Spice World (1997),1997.0
453,4,0.8,877554490,Get Shorty (1995),1995.0
917,282,0.8,882911480,"Time to Kill, A (1996)",1996.0
591,523,0.8,891031724,Cool Hand Luke (1967),1967.0
207,133,0.8,875812281,Gone with the Wind (1939),1939.0
37,121,0.4,880915528,Independence Day (ID4) (1996),1996.0
666,70,0.8,880139526,Four Weddings and a Funeral (1994),1994.0
457,474,1.0,882398178,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963.0
537,459,0.6,886030381,"Cry, the Beloved Country (1995)",1995.0
557,246,1.0,880485693,Chasing Amy (1997),1997.0
804,708,0.6,879445783,"Sex, Lies, and Videotape (1989)",1989.0
8,358,0.4,879361732,Spawn (1997),1997.0
209,688,0.2,883589626,Leave It to Beaver (1997),1997.0
275,523,0.8,880314031,Cool Hand Luke (1967),1967.0
592,936,0.8,882608315,Brassed Off (1996),1996.0
110,401,0.6,886989399,"Brady Bunch Movie, The (1995)",1995.0
699,20,0.8,879147239,Angels and Insects (1995),1995.0
360,474,1.0,880355803,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963.0
94,366,0.6,891722845,Dangerous Minds (1995),1995.0
238,845,0.6,883576424,That Thing You Do! (1996),1996.0
314,739,1.0,877889861,Pretty Woman (1990),1990.0
42,2,1.0,881109271,GoldenEye (1995),1995.0
216,100,1.0,880232597,Fargo (1996),1996.0
194,193,0.8,879524790,"Right Stuff, The (1983)",1983.0
889,1487,0.6,880182871,Even Cowgirls Get the Blues (1993),1993.0
280,416,1.0,891701666,Old Yeller (1957),1957.0
587,332,0.8,892871171,Kiss the Girls (1997),1997.0
721,748,0.6,877136967,"Saint, The (1997)",1997.0
117,411,0.6,880126232,"Nutty Professor, The (1996)",1996.0
144,4,0.8,888105873,Get Shorty (1995),1995.0
13,231,0.6,882397582,Batman Returns (1992),1992.0
40,880,0.6,889041643,Soul Food (1997),1997.0
269,401,0.6,891451013,"Brady Bunch Movie, The (1995)",1995.0
655,192,0.6,887473753,Raging Bull (1980),1980.0
439,276,1.0,882892755,Leaving Las Vegas (1995),1995.0
889,474,0.8,880177941,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963.0
62,118,0.4,879373007,Twister (1996),1996.0
157,258,0.6,886890296,Contact (1997),1997.0
62,744,0.6,879372304,Michael Collins (1996),1996.0
579,211,0.6,880952476,M*A*S*H (1970),1970.0
379,502,1.0,887437190,Bananas (1971),1971.0
864,684,0.8,888887289,In the Line of Fire (1993),1993.0
389,88,0.6,880613773,Sleepless in Seattle (1993),1993.0
354,602,0.6,891217717,"American in Paris, An (1951)",1951.0
424,690,0.6,880858792,Seven Years in Tibet (1997),1997.0
109,944,0.6,880579107,Renaissance Man (1994),1994.0
59,60,1.0,888204965,Three Colors: Blue (1993),1993.0
399,540,0.4,882348722,Money Train (1995),1995.0
217,176,0.8,889069842,Aliens (1986),1986.0
60,1021,1.0,883326185,8 1/2 (1963),1963.0
13,394,0.4,882399615,Radioland Murders (1994),1994.0
417,182,0.8,879646938,GoodFellas (1990),1990.0
864,1446,0.6,888889948,"Bye Bye, Love (1995)",1995.0
881,790,0.6,876539549,Tommy Boy (1995),1995.0
682,696,0.8,888518035,City Hall (1996),1996.0
707,285,1.0,880059749,Secrets & Lies (1996),1996.0
622,127,1.0,882590534,"Godfather, The (1972)",1972.0
721,720,1.0,877138395,First Knight (1995),1995.0
267,824,0.8,878970953,"Great White Hype, The (1996)",1996.0
923,823,0.8,880388383,Mulholland Falls (1996),1996.0
641,285,1.0,879370028,Secrets & Lies (1996),1996.0
13,613,0.8,881515411,My Man Godfrey (1936),1936.0
640,461,0.8,874777833,Smoke (1995),1995.0
868,452,0.4,877111394,Jaws 2 (1978),1978.0
497,622,0.4,879363586,Swiss Family Robinson (1960),1960.0
270,258,0.6,876953744,Contact (1997),1997.0
512,11,1.0,888579520,Seven (Se7en) (1995),1995.0
543,562,0.4,877547004,"Quick and the Dead, The (1995)",1995.0
655,958,0.6,887428993,To Live (Huozhe) (1994),1994.0
16,76,1.0,877719863,Carlito's Way (1993),1993.0
484,150,0.8,891195246,Swingers (1996),1996.0
847,756,0.2,878776020,Father of the Bride Part II (1995),1995.0
870,505,0.8,880584752,Dial M for Murder (1954),1954.0
248,484,0.4,884535013,"Maltese Falcon, The (1941)",1941.0
384,878,0.8,891274962,That Darn Cat! (1997),1997.0
361,121,0.4,879441324,Independence Day (ID4) (1996),1996.0
664,31,0.8,876526555,Crimson Tide (1995),1995.0
363,1014,0.2,891499760,Romy and Michele's High School Reunion (1997),1997.0
782,1023,0.6,891499611,Fathers' Day (1997),1997.0
552,257,0.6,879221795,Men in Black (1997),1997.0
471,501,0.6,889828027,Dumbo (1941),1941.0
733,291,0.4,879536608,Absolute Power (1997),1997.0
648,47,0.4,884881807,Ed Wood (1994),1994.0
514,470,0.6,875462901,Tombstone (1993),1993.0
922,476,0.2,891455167,"First Wives Club, The (1996)",1996.0
354,435,0.8,891218024,Butch Cassidy and the Sundance Kid (1969),1969.0
374,143,0.4,882159114,"Sound of Music, The (1965)",1965.0
417,1232,0.4,879649369,Madonna: Truth or Dare (1991),1991.0
347,841,0.6,881652769,"Glimmer Man, The (1996)",1996.0
608,190,0.8,880405527,Henry V (1989),1989.0
552,1014,0.8,879222520,Romy and Michele's High School Reunion (1997),1997.0
882,393,0.8,879880132,Mrs. Doubtfire (1993),1993.0
655,61,0.6,887564614,Three Colors: White (1994),1994.0
711,723,1.0,879994852,Boys on the Side (1995),1995.0
506,2,0.8,874874850,GoldenEye (1995),1995.0
316,183,0.2,880853654,Alien (1979),1979.0
267,228,1.0,878972434,Star Trek: The Wrath of Khan (1982),1982.0
207,179,0.8,877822224,"Clockwork Orange, A (1971)",1971.0
130,147,0.8,876250746,"Long Kiss Goodnight, The (1996)",1996.0
867,276,0.2,880079020,Leaving Las Vegas (1995),1995.0
790,358,0.4,885154848,Spawn (1997),1997.0
90,486,1.0,891383912,Sabrina (1954),1954.0
334,142,0.6,891548272,Bedknobs and Broomsticks (1971),1971.0
213,597,1.0,878871062,Eraser (1996),1996.0
698,486,0.8,886366815,Sabrina (1954),1954.0
634,741,0.6,875728834,"Last Supper, The (1995)",1995.0
936,294,0.6,886831679,Liar Liar (1997),1997.0
805,150,1.0,883766549,Swingers (1996),1996.0
95,671,0.6,880571045,Bride of Frankenstein (1935),1935.0
405,1405,0.2,885549745,Boy's Life 2 (1997),1997.0
198,121,0.6,884206330,Independence Day (ID4) (1996),1996.0
830,487,1.0,891898415,Roman Holiday (1953),1953.0
25,121,0.8,885853030,Independence Day (ID4) (1996),1996.0
682,1178,0.2,888521866,Major Payne (1994),1994.0
883,251,1.0,891692657,Shall We Dance? (1996),1996.0
707,458,0.6,880060724,Nixon (1995),1995.0
6,427,0.8,883600707,To Kill a Mockingbird (1962),1962.0
496,659,0.6,876065822,Arsenic and Old Lace (1944),1944.0
75,108,0.8,884050661,Kids in the Hall: Brain Candy (1996),1996.0
406,194,1.0,880131550,"Sting, The (1973)",1973.0
411,22,0.8,891035239,Braveheart (1995),1995.0
279,1070,0.6,875309760,Living in Oblivion (1995),1995.0
151,152,0.6,879525075,Sleeper (1973),1973.0
906,100,0.8,879434846,Fargo (1996),1996.0
295,229,0.8,879519010,Star Trek III: The Search for Spock (1984),1984.0
166,258,0.8,886397562,Contact (1997),1997.0
60,30,1.0,883325944,Belle de jour (1967),1967.0
790,412,0.8,885158495,"Very Brady Sequel, A (1996)",1996.0
297,273,0.8,874954763,Heat (1995),1995.0
250,116,0.8,878089921,Cold Comfort Farm (1995),1995.0
417,513,1.0,879647580,"Third Man, The (1949)",1949.0
459,1060,0.2,879563668,"Adventures of Pinocchio, The (1996)",1996.0
213,199,1.0,878956000,"Bridge on the River Kwai, The (1957)",1957.0
244,367,0.2,880603442,Clueless (1995),1995.0
688,682,1.0,884153712,I Know What You Did Last Summer (1997),1997.0
245,596,0.8,888513361,"Hunchback of Notre Dame, The (1996)",1996.0
390,845,0.4,879694232,That Thing You Do! (1996),1996.0
486,1598,1.0,879874583,City of Industry (1997),1997.0
795,257,0.6,881252002,Men in Black (1997),1997.0
116,331,0.6,876451911,"Edge, The (1997)",1997.0
326,403,0.6,879876976,Batman (1989),1989.0
378,775,0.6,880333305,Something to Talk About (1995),1995.0
234,87,0.6,892079336,Searching for Bobby Fischer (1993),1993.0
580,257,1.0,884125243,Men in Black (1997),1997.0
378,1407,0.6,880334329,"Specialist, The (1994)",1994.0
887,710,1.0,881380709,Better Off Dead... (1985),1985.0
496,228,0.2,876065588,Star Trek: The Wrath of Khan (1982),1982.0
761,840,0.8,876190753,Last Man Standing (1996),1996.0
916,1101,0.8,880844419,Six Degrees of Separation (1993),1993.0
59,510,0.8,888204502,"Magnificent Seven, The (1954)",1954.0
493,327,1.0,884129868,Cop Land (1997),1997.0
276,246,0.8,874786686,Chasing Amy (1997),1997.0
253,328,0.8,891627790,Conspiracy Theory (1997),1997.0
334,906,1.0,891544177,Oscar & Lucinda (1997),1997.0
484,2,0.8,891195391,GoldenEye (1995),1995.0
780,210,1.0,891364027,Indiana Jones and the Last Crusade (1989),1989.0
445,12,0.4,890987617,"Usual Suspects, The (1995)",1995.0
541,946,1.0,883874749,"Fox and the Hound, The (1981)",1981.0
665,762,0.8,884290480,Beautiful Girls (1996),1996.0
354,485,0.8,891217659,My Fair Lady (1964),1964.0
450,69,0.8,882373532,Forrest Gump (1994),1994.0
642,1126,0.2,885603495,"Old Man and the Sea, The (1958)",1958.0
175,215,1.0,877107500,Field of Dreams (1989),1989.0
59,633,0.6,888204641,"Christmas Carol, A (1938)",1938.0
618,123,0.4,891308063,"Frighteners, The (1996)",1996.0
196,393,0.8,881251863,Mrs. Doubtfire (1993),1993.0
807,484,0.8,892530966,"Maltese Falcon, The (1941)",1941.0
1,167,0.4,878542383,Private Benjamin (1980),1980.0
537,237,0.6,886030011,Jerry Maguire (1996),1996.0
493,404,0.8,884132351,Pinocchio (1940),1940.0
557,176,0.8,880486028,Aliens (1986),1986.0
59,1111,1.0,888204758,Double Happiness (1994),1994.0
327,83,0.4,887744101,Much Ado About Nothing (1993),1993.0
313,546,0.8,891028426,Broken Arrow (1996),1996.0
148,521,0.2,877398836,"Deer Hunter, The (1978)",1978.0
559,259,0.6,891035407,George of the Jungle (1997),1997.0
597,242,0.8,875338983,Kolya (1996),1996.0
290,732,0.8,880473777,Dave (1993),1993.0
361,88,0.8,879440974,Sleepless in Seattle (1993),1993.0
250,258,0.8,878088969,Contact (1997),1997.0
521,159,0.6,885253904,Basic Instinct (1992),1992.0
73,48,0.4,888625785,Hoop Dreams (1994),1994.0
290,1028,0.6,880732365,Grumpier Old Men (1995),1995.0
406,474,1.0,884630554,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1963.0
346,1232,0.2,875264262,Madonna: Truth or Dare (1991),1991.0
468,47,1.0,875301056,Ed Wood (1994),1994.0
393,538,0.6,887742071,Anastasia (1997),1997.0
737,186,1.0,884314944,"Blues Brothers, The (1980)",1980.0
80,483,1.0,887401328,Casablanca (1942),1942.0
513,50,1.0,885062365,Star Wars (1977),1977.0
606,419,0.8,880924188,Mary Poppins (1964),1964.0
747,507,0.6,888639890,"Streetcar Named Desire, A (1951)",1951.0
308,56,1.0,887736924,Pulp Fiction (1994),1994.0
524,461,0.6,884635287,Smoke (1995),1995.0
561,614,0.6,885809336,Giant (1956),1956.0
10,420,0.8,877892438,Alice in Wonderland (1951),1951.0
236,194,0.6,890116426,"Sting, The (1973)",1973.0
263,1451,0.8,891299949,Foreign Correspondent (1940),1940.0
889,943,0.6,880178512,Killing Zoe (1994),1994.0
373,187,0.4,877098849,"Godfather: Part II, The (1974)",1974.0
264,175,1.0,886123472,Brazil (1985),1985.0
727,566,0.6,883711449,Clear and Present Danger (1994),1994.0
412,436,0.8,879717649,"American Werewolf in London, An (1981)",1981.0
59,760,0.4,888203659,Screamers (1995),1995.0
771,241,0.2,880659791,"Last of the Mohicans, The (1992)",1992.0
409,995,0.8,881105366,"Kiss Me, Guido (1997)",1997.0
846,663,0.8,883948873,Being There (1979),1979.0
436,218,0.8,887771123,Cape Fear (1991),1991.0
843,56,0.6,879443174,Pulp Fiction (1994),1994.0
494,127,1.0,879541080,"Godfather, The (1972)",1972.0
347,144,1.0,881654186,Die Hard (1988),1988.0
932,1512,1.0,891249038,"World of Apu, The (Apur Sansar) (1959)",1959.0
914,739,0.4,887124376,Pretty Woman (1990),1990.0
883,59,1.0,891692982,Three Colors: Red (1994),1994.0
625,91,0.8,891263057,"Nightmare Before Christmas, The (1993)",1993.0
265,327,0.6,875320052,Cop Land (1997),1997.0
896,160,0.6,887160247,Glengarry Glen Ross (1992),1992.0
454,255,0.8,881959276,My Best Friend's Wedding (1997),1997.0
328,646,0.6,885046174,Once Upon a Time in the West (1969),1969.0
929,135,1.0,880817818,2001: A Space Odyssey (1968),1968.0
430,674,0.8,877226405,Cat People (1982),1982.0
311,483,0.8,884364437,Casablanca (1942),1942.0
60,403,0.6,883327087,Batman (1989),1989.0
425,398,0.2,878738597,Super Mario Bros. (1993),1993.0
782,252,0.6,891499469,"Lost World: Jurassic Park, The (1997)",1997.0
244,157,0.8,880604119,Platoon (1986),1986.0
897,409,0.8,879993553,Jack (1996),1996.0
943,62,0.6,888640003,Stargate (1994),1994.0
382,7,0.4,875945837,Twelve Monkeys (1995),1995.0
878,165,0.8,880866241,Jean de Florette (1986),1986.0
102,83,0.6,888803487,Much Ado About Nothing (1993),1993.0
623,127,0.8,891032275,"Godfather, The (1972)",1972.0
206,900,0.2,888179980,Kundun (1997),1997.0
862,187,0.8,879304672,"Godfather: Part II, The (1974)",1974.0
790,51,0.6,885156193,Legends of the Fall (1994),1994.0
416,1594,1.0,893212484,Everest (1998),1998.0
222,219,0.8,878184675,"Nightmare on Elm Street, A (1984)",1984.0
469,238,0.8,879525237,Raising Arizona (1987),1987.0
269,53,0.2,891451111,Natural Born Killers (1994),1994.0
545,232,0.6,883115515,Young Guns (1988),1988.0
819,304,0.8,879952565,Fly Away Home (1996),1996.0
234,1170,0.2,892336077,Spanking the Monkey (1994),1994.0
587,328,0.2,892871284,Conspiracy Theory (1997),1997.0
892,131,0.8,886610451,Breakfast at Tiffany's (1961),1961.0
876,19,1.0,879428354,Antonia's Line (1995),1995.0
562,141,0.8,879195334,"20,000 Leagues Under the Sea (1954)",1954.0
790,241,1.0,885156825,"Last of the Mohicans, The (1992)",1992.0
880,409,0.4,880243069,Jack (1996),1996.0
922,50,1.0,891447447,Star Wars (1977),1977.0
627,121,0.6,879531397,Independence Day (ID4) (1996),1996.0
417,102,0.6,879648656,"Aristocats, The (1970)",1970.0
622,30,0.8,882670190,Belle de jour (1967),1967.0
639,651,0.8,891239349,Glory (1989),1989.0
58,127,0.8,884304503,"Godfather, The (1972)",1972.0
721,8,0.8,877154765,Babe (1995),1995.0
311,131,0.6,884365252,Breakfast at Tiffany's (1961),1961.0
863,750,0.8,889288973,Amistad (1997),1997.0
932,550,0.4,891251331,Die Hard: With a Vengeance (1995),1995.0
119,310,1.0,886175117,"Rainmaker, The (1997)",1997.0
436,72,1.0,887770693,"Mask, The (1994)",1994.0
716,177,0.4,879794935,"Good, The Bad and The Ugly, The (1966)",1966.0
7,640,0.6,891353614,"Cook the Thief His Wife & Her Lover, The (1989)",1989.0
59,931,0.4,888203610,"Island of Dr. Moreau, The (1996)",1996.0
896,720,0.2,887235026,First Knight (1995),1995.0
778,8,0.2,891234406,Babe (1995),1995.0
763,258,0.6,878914901,Contact (1997),1997.0
873,259,0.2,891392698,George of the Jungle (1997),1997.0
7,393,0.8,891352058,Mrs. Doubtfire (1993),1993.0
117,410,0.6,886021458,Kingpin (1996),1996.0
263,181,0.8,891299448,Return of the Jedi (1983),1983.0
235,433,0.8,889655596,Heathers (1989),1989.0
279,1490,0.8,875312947,Fausto (1993),1993.0
324,458,0.8,880575619,Nixon (1995),1995.0
636,10,1.0,891449123,Richard III (1995),1995.0
637,282,0.6,882903250,"Time to Kill, A (1996)",1996.0
479,143,0.2,879461669,"Sound of Music, The (1965)",1965.0
815,77,0.8,878695798,"Firm, The (1993)",1993.0
130,436,0.6,875801573,"American Werewolf in London, An (1981)",1981.0
378,471,0.6,880057018,Courage Under Fire (1996),1996.0
936,405,0.4,886833053,Mission: Impossible (1996),1996.0
653,176,0.6,878854145,Aliens (1986),1986.0
234,478,0.6,892079538,"Philadelphia Story, The (1940)",1940.0
436,1061,0.6,887771997,"Evening Star, The (1996)",1996.0
267,28,0.8,878972524,Apollo 13 (1995),1995.0
109,248,0.4,880564415,Grosse Pointe Blank (1997),1997.0
308,480,0.8,887736532,North by Northwest (1959),1959.0
62,1134,0.4,879372936,Get on the Bus (1996),1996.0
